,live 2a1w1c,min 1a1c,Food,Required annual income after taxes
72,0.3096770154438908,0.3111886557691998,0.346004322294964,0.1716733524044931
73,2.415859251564084,2.4335661713006878,2.603051709471675,2.1426563052189413
74,0.1180001778769885,0.1180001778769885,0.1081763608101618,-0.0323545741653764
75,-0.2457413878698041,-0.2457413878698041,-0.2721484680654162,-0.3254401128414689
76,0.529474265437557,0.529474265437557,0.7556524087501342,0.5100254738555026
77,1.175604270458638,1.175604270458638,1.528067071898342,1.4060458725219185
78,0.5849260413472057,0.5849260413472057,0.6716926957212175,0.5862004511406376
79,-0.3139881531703573,-0.3139881531703573,-0.2428708597885214,-0.3482510714687844
80,-0.3183015099803988,-0.3183015099803988,-0.2534994713525538,-0.3679751555206375
81,0.0504079075649963,0.0504079075649963,0.0499047203936866,-0.0690921744434858
82,0.6233162942298562,0.6233162942298562,0.8237364000851335,0.7073666269677901
83,0.4680979349408942,0.4680979349408942,0.4538831671318111,0.3795403134112303
84,0.1409697190938179,0.1445632441404152,0.0329877942298382,-0.0904007526605571
85,0.9348819073976828,0.9541481659650592,1.4271693717988354,1.0567249336202975
86,0.0536746946838149,0.0517404551837561,0.1795987951931432,0.0007046375763104
87,0.0121078600033479,0.0141621333019985,-0.089947260362424,-0.2342987090474074
88,0.4623278810387092,0.4606190624191324,0.3197477244874775,0.1648376805669518
89,2.075753019004899,2.0975832092214763,2.4823780797295547,1.9212800629147464
90,1.579996420880776,1.599962578543798,1.8955328041040544,1.5393831820656003
91,0.3286468630786656,0.3252111510683992,0.314748102185612,0.1498643902584679
92,2.8596468389833976,2.937617457503133,3.0666190033621046,2.4521197806366555
93,1.70347872261503,1.7022382132984837,1.88418388792569,1.4659217551327075
94,0.4653387493059682,0.4662766183570814,0.6229469633408058,0.340289448316438
95,1.2955630844739314,1.3000603885593218,1.5701267708299644,1.201908021313336
96,15.591420152536958,15.750391774522909,14.435432377787446,12.265726577614794
97,-0.0031018000609251,-0.0061593996891202,0.1683605037886757,0.0049808110612701
98,0.1579999857040772,0.1582929494523091,0.1875429842007048,0.0252329998681264
99,0.0445858920382311,0.0471580144768262,-0.0437244511392422,-0.1978148396512491
100,0.1473493725735402,0.1483540335285216,0.2650711367050369,0.096119033323379
101,0.0753145105442005,0.0771241800122657,0.2811923456844749,0.0936186036296002
102,-0.0546983086449374,-0.0494494440709847,0.1340104881223396,-0.0332970487408743
103,2.124623587944944,2.16011726583335,2.792211414078495,2.1909843490560603
104,1.1010896742916976,1.0998905645775627,1.25059676639311,0.9202473173526556
105,0.5569657920240936,0.5709692339386323,0.341244872337036,0.1143700308081758
106,0.536012014556986,0.5435610355894183,0.7217216971260363,0.5057698971815758
107,1.1536033267382382,1.1682868783959512,1.746376195345586,1.3910256016310192
108,-0.2114694130942011,-0.2175294754381083,-0.1791093373934995,-0.3117894604769535
109,4.362713095674376,4.401829947736414,3.662384728708287,3.039219848965133
110,0.2644909302388825,0.2679260627378541,0.4667922350541151,0.2809993140363926
111,1.6150056391025345,1.6113528362502685,1.7812418211320344,1.4319202047895616
112,1.5821351890746111,1.6016241038727506,2.2340924407825047,1.7204918032087213
113,0.04745947681949,0.0714491191908905,0.0973635685854503,-0.0776273933572893
114,-0.0500024649444191,-0.0566496015365922,-0.026341208756159,-0.1918949086103837
115,0.2768975872138119,0.2732692530949352,0.3901967457724593,0.1709495442954607
116,5.754855399204694,5.823367830277211,6.515022140999201,5.43886146828687
117,2.408603235431641,2.4311706584381203,2.9810248454214934,2.4007620362046094
118,-0.2133646187217922,-0.2124814108984849,-0.125151046014818,-0.2216294592224921
119,4.7803848784351946,4.852851728144587,5.698201565804133,4.838894979217848
120,0.4948593526020337,0.5030010738601489,0.8108095668821846,0.5521802193157761
121,0.0867127090557606,0.0858936077562204,0.3009123523594188,0.1134262165054089
122,1.8878106156427124,1.91920873262114,1.750792203795431,1.339573842341815
123,1.4481963336548,1.4786877680198829,1.6294629998249954,1.2285061072068992
124,1.2975594040226397,1.3348347381325063,1.7549566717192278,1.2885101134777537
125,0.0187911406348626,0.0246201280135545,0.103286778463862,-0.0752305569211243
126,0.3415577710042805,0.3488600083423745,0.5310092435287515,0.3138147454215294
127,0.7180484148736987,0.7391643229263167,0.9438333586022922,0.6358434815812546
128,10.63409400980452,10.813844175612608,11.787666885893954,9.548140697477711
129,-0.227714037008355,-0.2269510892137229,-0.0886917819677376,-0.2297906344209789
130,1.9451009970099256,1.974923919634795,2.5535847029968566,2.0268587794928616
131,0.0462744649976429,0.0584858215687058,0.1587809105170996,0.0029116203327157
132,1.884187377126517,1.883174556674264,2.049082770564096,1.6879835479783294
133,-0.033652402478315,-0.0357404642747869,-0.1183107775800882,-0.2256376334681069
134,0.2758536973732954,0.2815606911223824,0.6452218358823416,0.3954768936227621
135,1.0769743021165632,1.0760568656534528,1.2262816903752678,0.9175636950101088
136,2.81746587075801,2.830845132129877,3.4640034168955607,2.8452937280491954
137,-0.1044867928937787,-0.1129876038001373,-0.2219222674341122,-0.3660373659975309
138,0.9783139984347264,0.9844694172594382,1.6637705428509322,1.3010677262279104
139,0.5525152694591098,0.5759080595243791,0.791381917368416,0.5690483270360776
140,0.8519158185029223,0.8651448209350545,0.7974885576787358,0.5116859411022536
141,-0.0324970391207627,-0.0315357209872423,-0.1069069494885691,-0.2106796648840205
142,0.0108342349426426,0.0208364501488371,0.1431722717122121,-0.0034461536567347
143,-0.26010070674936,-0.2700971751669847,-0.2865600796462096,-0.3945069394751056
144,1.5488819887490113,1.5617433741967828,1.7534698050991575,1.3122063105058772
145,1.6400133741865075,1.680166813256113,2.1796441705303784,1.708141086685306
146,2.5795379327732006,2.6034952765639554,3.101133236292875,2.4084192781030365
147,0.2428677197037509,0.2435374337638232,0.357980782361929,0.1613662100266535
148,0.4925512473740618,0.5113136017131197,0.7166873073823543,0.4312551689899184
149,0.9641685511074718,0.9487797149753484,0.8192475511374151,0.5034546684770194
150,1.28944510217757,1.2817615650399925,1.5792236950914371,1.2258553172996378
151,1.475690120757208,1.5114684802451426,2.043379987251412,1.5734951706983311
152,1.3752968083054051,1.3873430200998107,1.7730180136565132,1.3667804278703937
153,-0.1595940399310778,-0.1595940399310778,-0.0859574112164772,-0.1708180034280065
154,0.3761086156417115,0.3761086156417115,0.4431729043415735,0.286558289042562
155,-0.2492122877362621,-0.2492122877362621,-0.1602661803388039,-0.2629534117402788
156,0.1830154670581694,0.1830154670581694,0.1971018874834289,0.0790007854644123
157,0.1728784680796131,0.1728784680796131,0.2353008060429982,0.0641102680764282
158,0.6296708259894932,0.6296708259894932,0.8764225087097104,0.6896045497759788
159,0.0616129003912397,0.0616129003912397,0.1991273050500803,0.0287578058679138
160,-0.2308490512198675,-0.2308490512198675,-0.0784270794806899,-0.190883156687682
161,-0.0335829520076571,-0.0335829520076571,-0.0001077292942139,-0.1244790700319216
162,-0.0928952762218163,-0.0928952762218163,0.0334510468438311,-0.1366926136667844
163,0.2253143888076436,0.2253143888076436,0.3620977691529203,0.1903166403039882
164,0.3723375291905448,0.3723375291905448,0.5106528054198258,0.3074403252119819
165,0.2088043382927262,0.2088043382927262,0.314956704645253,0.1866364601009316
166,0.5268245173159234,0.5268245173159234,0.3640169974095169,0.2428637616224649
167,0.0392562326598882,0.0392562326598882,0.2384768693374874,0.11242009377797
168,0.4024821465770707,0.4024821465770707,0.532097313600439,0.3757710137949606
169,0.0242597224308926,0.0242597224308926,-0.0180389168981475,-0.1399140933666958
170,11.904371114501028,11.904371114501028,12.06081832593894,10.863084524993232
171,0.1768393919954758,0.1768393919954758,0.3559269125374562,0.1444912633767312
172,0.4331282140535142,0.4331282140535142,0.3588844358174785,0.1468116102991576
173,0.6054306345074263,0.6054306345074263,0.3945354375637973,0.2621659608158775
174,0.9191061284493004,0.9191061284493004,1.0555550672312295,0.8686026017880593
175,1.1641323466235205,1.1641323466235205,1.0823237866953153,0.9748067198413232
176,0.4233184956954532,0.4233184956954532,0.372094852262421,0.3178329106719066
177,0.3953464715068773,0.3953464715068773,0.3990047656883735,0.1780921648089881
178,0.0848297622356457,0.0848297622356457,0.0323645368150697,-0.0027298688001847
179,1.9925950895157087,1.9925950895157087,1.970370045677864,1.8465233385442903
180,3.013824964240132,3.013824964240132,2.8756711039018725,2.3362638907101867
181,0.6956023799340558,0.6956023799340558,0.9144662982849188,0.6100946954091357
182,26.10244967461061,26.10244967461061,25.224425113768305,23.139334667108987
183,0.9165047712877594,0.9165047712877594,1.0569655538681555,0.9172478942819748
184,0.1638412498853005,0.1638412498853005,0.2865426315972943,0.0862805698741357
185,1.6531974149914368,1.6531974149914368,1.620161466652624,1.1553566489367584
186,0.4217139573139705,0.4217139573139705,0.3885058423332583,0.3413948243523468
187,0.4504800534257003,0.4504800534257003,0.3987829514620351,0.3457767434545942
188,-0.1370440789015236,-0.1370440789015236,-0.022333979790428,-0.202896938617539
189,0.7942851436574847,0.7942851436574847,0.9939024799827796,0.6670977592809961
190,-0.0031528233375096,-0.0031528233375096,-0.0671664928121562,-0.111597108140414
191,-0.0743221243770279,-0.0743221243770279,-0.1158582823772151,-0.2813185244008861
192,-0.1133029950700238,-0.1133029950700238,-0.1725447898782178,-0.2897879978141605
193,0.0091422819177116,0.0091422819177116,-0.1214221781138569,-0.2784119535567663
194,-0.1126102840648272,-0.1126102840648272,-0.0150240197240186,-0.2220970643998998
195,8.297068016367055,8.297068016367055,8.371085821818406,8.147156869102924
196,1.4534697509419767,1.4534697509419767,1.448104850913411,1.2277196767738152
197,0.6041977985947855,0.6041977985947855,0.8018249639842956,0.6087597832465257
198,1.63273528356654,1.63273528356654,1.6868179222302842,1.378306080231774
199,0.7008084228896141,0.7008084228896141,0.7414063297164215,0.5107210539158844
200,-0.2870868833576329,-0.2870868833576329,-0.3187110264382045,-0.3872970949224399
201,0.6123421404171794,0.6123421404171794,0.5190070841815426,0.4693038305318491
202,1.8256955860638024,1.8256955860638024,2.300965827280196,1.9450037276227543
203,4.090051643607953,4.090051643607953,4.095218579334075,3.792771812907632
204,68.8490195534229,68.8490195534229,86.07026704022806,77.55802921730836
205,-0.0485740885646529,-0.0485740885646529,-0.1038483344264687,-0.1330486097196639
206,1.6674687939863595,1.6674687939863595,1.646517949403076,1.3996433078175672
207,0.3978674059117506,0.3978674059117506,0.3897124486352603,0.3365067433266338
208,1.8801300149184843,1.8801300149184843,1.921487655323168,1.6558318053911378
209,0.6200355290552408,0.6385567554200933,0.5157442637298342,0.3375076126784702
210,0.811162250491573,0.8307281024121129,0.7639238801303225,0.533861520501465
211,0.6789975172892633,0.7029337260616049,0.574157327966504,0.3585184805951686
212,79.71686366131013,83.95371483398921,76.191349053969,96.92516201087712
213,0.1410825840293739,0.1079683889299685,0.2279015458488609,0.1080071469002215
214,0.89151880737559,0.83373796115476,1.0366113152413106,0.7998255870193731
215,1.4403930361203607,1.360621279088042,1.5776301128566073,1.2718944917239252
216,1.5117712821739766,1.4610733769626756,1.4636560768270843,1.14874956458524
217,49.538463417863866,49.0089996130495,50.94794157259497,47.31792906555647
218,3.620304463642504,3.5791697877757933,3.623803107511984,3.2353896623992684
219,3.03690386715427,2.9731489139814444,3.7880774471406697,3.052516862830132
220,1.0396776546502855,0.9845771360502042,1.285037742683421,0.9635531152754376
221,1.7990807729509903,1.7253729928644366,2.040401641199486,1.6755409508303036
222,0.2067038885005228,0.1661156137481081,0.211896898175729,0.0371983535630171
223,3.684962403469287,3.582291327315069,3.9275538662722047,3.3962009768690926
224,0.2534346885320309,0.2030831313834047,0.3900423541728326,0.2113945100960834
225,1.8581321240715083,1.8142504447924508,1.6689405049773192,1.3941838394341386
226,2.1543466851086617,2.054417445670317,1.975466822443868,1.5507893255787917
227,2.117804481207108,2.055837080292786,2.5267308711613183,1.9386890036989248
228,-0.2772454259441791,-0.3133640392581882,-0.2920653699566502,-0.3905638857228733
229,14.507345787004088,14.151347892459476,15.056315074952144,13.580231864840732
230,29.170471528014343,28.6304133915114,26.899654864770586,23.47477976543287
231,1.9655979028682304,1.89052955287347,1.8753618442170537,1.5503378434222976
232,1.3353145197691323,1.317050529103469,1.2778843701618534,1.0793632208705857
233,0.3588506718447977,0.3343772720730351,0.1952352451330985,0.0721116609687657
234,0.9557254268318738,0.9165980520317484,0.7436330728375662,0.5450607222036836
235,0.9110805932265392,0.897397609115975,1.462005272381909,1.1137953739080722
236,2.042883205165525,2.017820778304554,1.8664439982216223,1.5777970648101896
237,44.94261534491093,43.47278784381412,47.42233065838671,39.39586866345566
238,2.3353911511422445,2.259149513332474,2.6019255770609924,2.1795207627121465
239,0.537091092072995,0.5008828837263763,0.682883668883445,0.5313341277719403
240,-0.0840912032527674,-0.1153843160356804,-0.0980859140950258,-0.1983882030061614
241,2.0989578675109364,2.079627883277631,1.7092907617651774,1.406684610810815
242,0.9827629465400728,0.936224778865572,1.265396278334388,0.9661182708254974
243,0.542137658681477,0.505476008117693,0.6545667721356576,0.4442112414387
244,6.162138138068557,6.026592183822237,5.701075617109063,4.7130594416598335
245,1.7551188549184524,1.7313844761726511,1.4578719231324233,1.2210394111874443
246,1.7947866291805976,1.6735484501478854,2.299267951822205,1.955480608023251
247,0.2189008126377973,0.1689493566305842,0.3228642266043633,0.1478415823040495
248,4.300575121513276,4.251042898794736,4.123260540521749,3.510170600276848
249,0.6357078741052076,0.6146109840301959,0.9836738414158476,0.6653795760707031
250,0.880312217942592,0.8379254596791665,1.0420651025490586,0.7322953184240057
251,-0.0442755357423747,-0.0744514942865209,0.0578159007070293,-0.1239032298490631
252,1.5713448990125682,1.54248966438806,1.3206161624615214,1.0866450754036596
253,-0.0685656838850332,-0.1075770736015394,-0.1338388745485522,-0.2482274645731556
254,3.043626304902837,2.9707732042317505,3.193203087673754,2.6621713102231945
255,1.3452915183807423,1.2809087517505802,1.1504928007242103,0.9562536202303822
256,-0.2205557417762884,-0.2417308452484741,-0.175697047869097,-0.2974199397881212
257,4.26447370639914,4.204800373244702,5.308038597033308,4.143466575337969
258,3.205247584510844,3.1161238001838365,3.3945396568840733,2.8631813753937165
259,1.0938669225098463,1.0418969766627773,0.9597724908514196,0.7447669859060331
260,0.8909620279720576,0.8699890121223142,0.6694748746818517,0.4831149368264471
261,3.650093765225956,3.510430248749656,3.4065500584795982,2.922128611279463
262,-0.0849228198848259,-0.1191111849555442,-0.1038477373634139,-0.211889566629473
263,0.8321110047480047,0.790590878743515,0.5863175219340859,0.4090371090715257
264,8.065167560596809,7.791422202269464,7.851257815167022,6.750786566674112
265,2.436800385837674,2.366119869296426,2.100552610712901,1.7032681301064767
266,0.4541519402777019,0.4172632785219372,0.2221202830426636,0.0871996557414083
267,1.3451958104674948,1.28006977830085,1.370712148022848,1.0661118856006349
268,0.4532888986756362,0.4339245337455646,0.4268512458604081,0.2413413146021508
269,3.504140390628889,3.4571346860400896,2.952724308415618,2.5764516549902385
270,1.8694661560587515,1.802383912713518,1.3698576126031572,1.0802594498021247
271,1.4898162044178869,1.4706109800387686,1.2235440878715584,0.9667430097098436
272,2.1903556680330887,2.205653055449807,2.808966615036139,2.3299535807890828
273,0.969185308629304,0.9030573985892638,0.8062985955762028,0.5418354668376311
274,4.344293951274512,4.242121431201966,3.975831557967119,3.2594961073995643
275,2.9424890691423284,2.813726339303347,2.540393487905693,2.126757739537612
276,0.2037649373548355,0.1689199391031124,0.0616315513223899,-0.0037433066641148
277,3.494191028211249,3.460318541586344,3.140249334073844,2.756331763532116
278,0.9764099718875704,0.9348680231768804,0.8710674986405254,0.6384846449674595
279,0.8439980717209272,0.7873980959453402,0.9181260652818212,0.6019286270168074
280,3.3225676353901745,3.294830436816526,3.200015805299773,2.7912666192005107
281,0.5392352298531979,0.5072532483065744,0.5321649092080263,0.4165278642028813
282,1.1207767293662263,1.0499338763361652,0.9850407648857472,0.702227944752049
283,0.5158848883939566,0.4909789188974658,0.6215990089981345,0.3640424883409101
284,3.279248997525526,3.2823677746620987,3.5108830736346848,2.8426959472851863
285,2.1189502039026418,2.0056179227140225,2.0269742536037745,1.7148838208574162
286,0.7125846450076005,0.6594293517524406,0.7275498743565603,0.4931455932123862
287,0.6484155703893946,0.6048881702796964,0.8913964375027015,0.6297355894457741
288,0.8643831008116964,0.8255811807277236,0.6889597441864541,0.4907943014939881
289,3.0483651113302974,2.9883603876065576,2.7779240953180357,2.318968660637692
290,12.133353313789804,11.709282232292896,12.493807704528544,10.79636709544411
291,1.135258228408373,1.055004715925003,0.9053658838998796,0.7006834239753583
292,0.6242724634810968,0.5845127735737785,0.5855368788158362,0.3808890023120241
293,23.23601216016729,22.94235824843799,20.276849882974968,17.635851310930406
294,2.343386871398955,2.286248695369529,3.2763829333673105,2.5996416235417064
295,0.2126634596690182,0.1725759830486473,0.2543597412841276,0.1039442891220214
296,5.166061229042353,5.035518791709893,5.336014612842272,4.571510478245318
297,1.242640488331109,1.184837387773074,1.1208898830491858,0.8237833286541054
298,3.4064869864900853,3.290237236257826,3.894640194582952,3.1979834166669123
299,0.1269667581786522,0.0810542118054951,0.1857783476469852,8.40629055778308e-05
300,6.200854262289123,5.952824747565337,7.344327915184147,6.268309113472133
301,0.1834483011090657,0.1438370210756943,0.1887528544543222,0.0487094315809601
302,3.385812053637185,3.344880586264323,3.052690552949085,2.5905476530236853
303,11.914809442519092,11.659091592337678,12.877275936132945,11.035510700289834
304,9.013394558961645,8.741966461392185,7.783002905917902,6.844212071142558
305,0.7906773475778865,0.7574389658614988,1.0213434618776835,0.7614851607292037
306,-0.1392597602407634,-0.1665162810660392,-0.1442406719668386,-0.2777318977183477
307,2.0893985362449627,2.029981845729436,2.033507076202873,1.7623811433291046
308,0.355288258132884,0.3080531767520353,0.1442544103181853,-0.0113731014199798
309,2.4191386782343085,2.3615401371733,2.197090860871427,1.9459689855844935
310,-0.0661245398196801,-0.09588823914686,0.0070029983540289,-0.1212132795616039
311,2.8856406852738004,2.895231762415277,2.7985594023716303,2.4653381590517967
312,0.8700722495072395,0.8147082740338585,1.1474660337009954,0.882329249398645
313,4.155298947500482,4.0158702942541975,3.6161090975346495,3.234111084624636
314,0.7358105270307023,0.6695069613753935,0.7420704005714605,0.512429398732813
315,0.7812252993240307,0.715249794868928,1.005963026244436,0.7476666512694252
316,3.441779441934674,3.31513970507356,3.010244390511649,2.6206728986765007
317,0.8398149925916201,0.7945751884035295,0.8221631321394154,0.5905726881020938
318,19.487083111058038,19.143567988119027,21.879918462696832,18.30360407970268
319,2.3247042531592634,2.296547312713673,2.003388197959767,1.6966460215280348
320,1.6398510037856178,1.5397658588039005,1.58456432177291,1.2942826410130186
321,0.7223740868570141,0.6900407790676795,1.0730513034921918,0.7376001315442822
322,0.5645526128826834,0.5014450585535408,0.6921734381921576,0.4820657435298101
323,0.3870960581271194,0.3464293254577966,0.4558340697444334,0.2759226338751723
324,-0.1637305865841263,-0.19418205810879,-0.257429101811042,-0.3746684818442204
325,13.20742184251657,12.899671978290206,17.00010990208039,14.1131403336081
326,0.9021254621120508,0.8577446562893196,1.1793561791513911,0.8865092258450469
327,1.7766792700684757,1.6996941482910382,1.7806373026028155,1.502513557853589
328,0.3851450843642277,0.3826577031561478,0.4810936387089914,0.2415849679670714
329,0.2404228464837883,0.2095174558240253,0.2540697567695991,0.1023298987722627
330,2.0221211248840625,1.9231325242091477,1.7130145182293668,1.4201950702372603
331,1.2488030452166576,1.2063601678565177,1.3631158043910814,0.9977248598790684
332,1.5446094386273637,1.4691842080248638,1.2654955670489922,0.9377590386313022
333,1.2782539854662645,1.1984866273629042,1.222180256087233,0.955518173883002
334,4.641101415406889,4.444126850505106,4.980122228019211,4.295355198095976
335,1.041886538376326,1.046110861370905,1.6664164643114323,1.2481549986032765
336,2.350067319785212,2.25377186654718,1.8715738668402155,1.5650872706471506
337,0.6823864879120529,0.6302723134261854,0.8721441602919258,0.6066772840183212
338,0.7251246717510327,0.6652929795296343,0.7311173077679274,0.4942687550247262
339,0.6199186327615007,0.5807630547838967,0.4086790498767609,0.2759499191200358
340,0.1544615351198452,0.1083269541899383,0.1072429045894347,-0.0342474027683993
341,15.362886375994616,15.12362286474363,19.29841799893158,15.794698719815766
342,1.8179564717685408,1.7451416385596414,2.451432356737573,1.9325099697282777
343,1.5840304841050803,1.5006325425780438,2.128829126151709,1.705852864189083
344,1.6197819451152085,1.580407183159454,1.4697238733030185,1.1829468774286689
345,0.425104270749179,0.4133871157141475,0.3061390409441367,0.1109339635970605
346,4.044291605607235,3.936147422966537,5.212278123816269,4.169469788013768
347,0.4049003086473266,0.3622859243584488,0.6146284768744921,0.3126385795170472
348,-0.2693456317213289,-0.3009947557400952,-0.2090886949101312,-0.3054426081143749
349,0.3188360734470528,0.2812222363401402,0.5275581315748079,0.3456644329665297
350,3.5118422942205934,3.6106445908826,3.5267471883867145,3.367335373303196
351,0.0030432262896178,-0.0514921335439656,-0.0252781826902508,-0.0768542294257188
352,2.6400207797286286,2.4529067953325683,2.781349798972944,2.7650560934822246
353,0.1390630099501826,0.0516946651924778,-0.016974856619897,-0.0727929964455461
354,1.7639193633778367,1.6008853653355677,1.5118939300566412,1.488304853714065
355,0.3034786131268401,0.2441921943925298,0.1974392150236537,0.1345364706416838
356,1.6984087549248263,1.60843269968202,1.5377806297939922,1.4498804481262768
357,2.3688225236868274,2.153777782445023,2.334720971737659,2.1576098566490103
358,0.7270776445340681,0.6232027665975217,0.6314954687067391,0.5532860101417918
359,0.3590487916150324,0.2805468001153273,0.3120968618322952,0.2583077582890067
360,3.543971279087104,3.3057551972896464,3.437497556689668,3.4203383842757136
361,8.758427175314988,8.217160436274401,8.31019147042994,7.7825456046849
362,7.335787492813068,6.890206738802297,6.769471209760596,6.696520625120677
363,0.5957670663683985,0.5245135053785912,0.5028426389716134,0.4241841429578434
364,0.7622188572743813,0.6645182372041933,0.680554536581899,0.6781625225296863
365,1.0923366045183438,1.0018629771369865,1.1479982880930586,1.0649756710976717
366,20.54631003371859,19.24488714959193,21.68602930465554,20.68303783116365
367,4.182740802509482,3.83782606605378,4.474477191643434,4.199579429759655
368,0.403714992305942,0.3138512338423274,0.4152387759350138,0.3298638329316474
369,4.674115782103319,4.373923001196217,4.360974509142095,4.308978112884546
370,1.3286331054133549,1.215959168102601,1.2327988174385722,1.120847290543268
371,1.2888572789787451,1.1438584386161723,0.9832743391878508,0.8916607623903761
372,3.504697334871869,3.277294137540669,2.972792515008481,2.8910212950467766
